2017-08-15 15:21:49,649 [qtp306285887-21] INFO  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2017-08-15 15:21:50,851 [qtp306285887-21] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler 'org.springframework.web.servlet.resource.DefaultServletHttpRequestHandler#0'
2017-08-15 15:21:50,910 [qtp306285887-21] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Root mapping to handler of type [class org.springframework.web.servlet.mvc.ParameterizableViewController]
2017-08-15 15:21:50,950 [qtp306285887-21] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/css/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
2017-08-15 15:21:50,952 [qtp306285887-21] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/js/lib/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#1'
2017-08-15 15:21:50,954 [qtp306285887-21] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/js/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#2'
2017-08-15 15:21:50,957 [qtp306285887-21] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/img/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#3'
2017-08-15 15:21:51,249 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/application/tolist],methods=[GET]}" onto public java.lang.String com.icinfo.platform.application.controller.admin.ApplicationController.toList(org.springframework.ui.Model) throws java.lang.Exception
2017-08-15 15:21:51,250 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/application/toadd],methods=[GET]}" onto public java.lang.String com.icinfo.platform.application.controller.admin.ApplicationController.toAdd() throws java.lang.Exception
2017-08-15 15:21:51,250 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/application/addoredit],methods=[POST]}" onto public java.lang.String com.icinfo.platform.application.controller.admin.ApplicationController.addOrEdit(com.icinfo.platform.application.model.Application,org.springframework.web.multipart.commons.CommonsMultipartFile) throws java.lang.Exception
2017-08-15 15:21:51,253 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/client/application/toshowlist],methods=[GET]}" onto public java.lang.String com.icinfo.platform.application.controller.client.ApplicationController.toShowList(org.springframework.ui.Model) throws java.lang.Exception
2017-08-15 15:21:51,258 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/base/verf],methods=[GET],produces=[application/json]}" onto public com.icinfo.platform.common.bean.AjaxResponse<java.lang.String> com.icinfo.platform.business.controller.admin.BaseInfoController.verf(java.lang.String) throws java.lang.Exception
2017-08-15 15:21:51,258 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/base/readarealist],methods=[GET],produces=[application/json]}" onto public com.icinfo.platform.common.bean.AjaxResponse<java.util.List<com.icinfo.platform.business.model.BaseInfoArea>> com.icinfo.platform.business.controller.admin.BaseInfoController.readAreaList() throws java.lang.Exception
2017-08-15 15:21:51,268 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/college/tolist],methods=[GET]}" onto public java.lang.String com.icinfo.platform.business.controller.admin.CollegeController.toList() throws java.lang.Exception
2017-08-15 15:21:51,269 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/college/toaddoredit],methods=[GET]}" onto public java.lang.String com.icinfo.platform.business.controller.admin.CollegeController.toAddOrEdit() throws java.lang.Exception
2017-08-15 15:21:51,269 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/college/readlistbycode],methods=[GET]}" onto public com.icinfo.platform.common.bean.AjaxResponse<java.util.List<com.icinfo.platform.business.model.College>> com.icinfo.platform.business.controller.admin.CollegeController.readListByCode(java.lang.String) throws java.lang.Exception
2017-08-15 15:21:51,271 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/invoke/process],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public com.icinfo.platform.common.bean.AjaxResponse com.icinfo.platform.business.controller.admin.InvokeController.process(java.util.Map<java.lang.String, java.lang.Object>) throws java.lang.Exception
2017-08-15 15:21:51,272 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/page/{path}/{file}]}" onto public java.lang.String com.icinfo.platform.common.controller.CommonController.page(java.lang.String,java.lang.String)
2017-08-15 15:21:51,272 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/page/{module}/{path}/{file}]}" onto public java.lang.String com.icinfo.platform.common.controller.CommonController.page(java.lang.String,java.lang.String,java.lang.String)
2017-08-15 15:21:51,275 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/image/delete/{id}],methods=[POST]}" onto public com.icinfo.platform.common.bean.AjaxResponse<java.lang.Boolean> com.icinfo.platform.image.controller.admin.ImageController.delete(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2017-08-15 15:21:51,280 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/image/list],methods=[GET]}" onto public java.lang.String com.icinfo.platform.image.controller.admin.ImageController.list(org.springframework.ui.Model) throws java.lang.Exception
2017-08-15 15:21:51,285 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/image/addoredit],methods=[POST]}" onto public java.lang.String com.icinfo.platform.image.controller.admin.ImageController.addOrEdit(javax.servlet.http.HttpServletRequest,org.springframework.ui.Model,com.icinfo.platform.image.model.Image,org.springframework.web.multipart.commons.CommonsMultipartFile,com.icinfo.platform.system.model.User) throws java.lang.Exception
2017-08-15 15:21:51,286 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/image/toaddoredit],methods=[GET]}" onto public java.lang.String com.icinfo.platform.image.controller.admin.ImageController.toAddOrEdit() throws java.lang.Exception
2017-08-15 15:21:51,288 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/myschedulejob/delete-schedule-job],methods=[GET]}" onto public java.lang.String com.icinfo.platform.quartz.controller.MyScheduleJobController.deleteScheduleJob(java.lang.Long)
2017-08-15 15:21:51,289 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/myschedulejob/run-once-schedule-job],methods=[GET]}" onto public java.lang.String com.icinfo.platform.quartz.controller.MyScheduleJobController.runOnceScheduleJob(java.lang.Long)
2017-08-15 15:21:51,289 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/myschedulejob/resume-schedule-job],methods=[GET]}" onto public java.lang.String com.icinfo.platform.quartz.controller.MyScheduleJobController.resumeScheduleJob(java.lang.Long)
2017-08-15 15:21:51,289 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/myschedulejob/save-schedule-job],methods=[POST]}" onto public java.lang.String com.icinfo.platform.quartz.controller.MyScheduleJobController.saveScheduleJob(com.icinfo.platform.quartz.dto.MyScheduleJobDto)
2017-08-15 15:21:51,289 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/myschedulejob/list-schedule-job],methods=[GET]}" onto public java.lang.String com.icinfo.platform.quartz.controller.MyScheduleJobController.listScheduleJob(org.springframework.ui.ModelMap) throws java.lang.Exception
2017-08-15 15:21:51,289 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/myschedulejob/pause-schedule-job],methods=[GET]}" onto public java.lang.String com.icinfo.platform.quartz.controller.MyScheduleJobController.pauseScheduleJob(java.lang.Long)
2017-08-15 15:21:51,289 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/myschedulejob/input-schedule-job],methods=[GET]}" onto public java.lang.String com.icinfo.platform.quartz.controller.MyScheduleJobController.inputScheduleJob(com.icinfo.platform.quartz.dto.MyScheduleJobDto,org.springframework.ui.ModelMap) throws java.lang.Exception
2017-08-15 15:21:51,291 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/schedulejob/delete-schedule-job],methods=[GET]}" onto public java.lang.String com.icinfo.platform.quartz.controller.ScheduleJobController.deleteScheduleJob(java.lang.Long)
2017-08-15 15:21:51,291 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/schedulejob/run-once-schedule-job],methods=[GET]}" onto public java.lang.String com.icinfo.platform.quartz.controller.ScheduleJobController.runOnceScheduleJob(java.lang.Long)
2017-08-15 15:21:51,291 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/schedulejob/resume-schedule-job],methods=[GET]}" onto public java.lang.String com.icinfo.platform.quartz.controller.ScheduleJobController.resumeScheduleJob(java.lang.Long)
